day,month,year,Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,day*month,day*year,day*Temperature,day*RH,day*Ws,day*Rain,day*FFMC,day*DMC,day*DC,day*ISI,day*BUI,day*FWI,month*year,month*Temperature,month*RH,month*Ws,month*Rain,month*FFMC,month*DMC,month*DC,month*ISI,month*BUI,month*FWI,year*Temperature,year*RH,year*Ws,year*Rain,year*FFMC,year*DMC,year*DC,year*ISI,year*BUI,year*FWI,Temperature*RH,Temperature*Ws,Temperature*Rain,Temperature*FFMC,Temperature*DMC,Temperature*DC,Temperature*ISI,Temperature*BUI,Temperature*FWI,RH*Ws,RH*Rain,RH*FFMC,RH*DMC,RH*DC,RH*ISI,RH*BUI,RH*FWI,Ws*Rain,Ws*FFMC,Ws*DMC,Ws*DC,Ws*ISI,Ws*BUI,Ws*FWI,Rain*FFMC,Rain*DMC,Rain*DC,Rain*ISI,Rain*BUI,Rain*FWI,FFMC*DMC,FFMC*DC,FFMC*ISI,FFMC*BUI,FFMC*FWI,DMC*DC,DMC*ISI,DMC*BUI,DMC*FWI,DC*ISI,DC*BUI,DC*FWI,ISI*BUI,ISI*FWI,BUI*FWI,Classes
1,7,2012,28,58,18,2.2,63.7,3.2,8.5,1.2,3.3,0.5,7.0,2012.0,28.0,58.0,18.0,2.2,63.7,3.2,8.5,1.2,3.3,0.5,14084.0,196.0,406.0,126.0,15.400000000000000,445.90000000000000,22.400000000000000,59.5,8.4,23.100000000000000,3.5,56336.0,116696.0,36216.0,4426.400000000000,128164.40000000000,6438.400000000000,17102.0,2414.4,6639.600000000000,1006.0,1624.0,504.0,61.60000000000000,1783.6000000000000,89.60000000000000,238.0,33.6,92.40000000000000,14.0,1044.0,127.60000000000000,3694.6000000000000,185.60000000000000,493.0,69.6,191.40000000000000,29.0,39.6,1146.6000000000000,57.6,153.0,21.600000000000000,59.4,9.0,140.14000000000000,7.040000000000000,18.700000000000000,2.64,7.26,1.1,203.84000000000000,541.45,76.44,210.21,31.85,27.200000000000000,3.84,10.56,1.6,10.2,28.050000000000000,4.25,3.9600000000000000,0.6,1.65,not fire
2,7,2012,33,48,16,0.0,87.6,7.9,17.8,6.8,7.8,6.4,14.0,4024.0,66.0,96.0,32.0,0.0,175.2,15.8,35.6,13.6,15.6,12.8,14084.0,231.0,336.0,112.0,0.0,613.2000000000000,55.300000000000000,124.60000000000000,47.6,54.6,44.800000000000000,66396.0,96576.0,32192.0,0.0,176251.20000000000,15894.800000000000,35813.6,13681.6,15693.6,12876.800000000000,1584.0,528.0,0.0,2890.8000000000000,260.7,587.4,224.4,257.4,211.20000000000000,768.0,0.0,4204.800000000000,379.20000000000000,854.4000000000000,326.4,374.4,307.20000000000000,0.0,1401.6,126.4,284.8,108.8,124.8,102.4,0.0,0.0,0.0,0.0,0.0,0.0,692.04,1559.28,595.68,683.28,560.64,140.62,53.72,61.620000000000000,50.56,121.04,138.84,113.92000000000000,53.04,43.52,49.92,fire
3,7,2012,34,56,17,0.1,84.7,9.7,27.3,4.7,10.3,5.2,21.0,6036.0,102.0,168.0,51.0,0.30000000000000000,254.10000000000000,29.100000000000000,81.9,14.100000000000000,30.900000000000000,15.600000000000000,14084.0,238.0,392.0,119.0,0.7000000000000000,592.9,67.90000000000000,191.1,32.9,72.10000000000000,36.4,68408.0,112672.0,34204.0,201.20000000000000,170416.4,19516.400000000000,54927.6,9456.4,20723.600000000000,10462.4,1904.0,578.0,3.4000000000000000,2879.8,329.80000000000000,928.2,159.8,350.20000000000000,176.8,952.0,5.6000000000000000,4743.2,543.2000000000000,1528.8,263.2,576.8000000000000,291.2,1.7000000000000000,1439.9,164.90000000000000,464.1,79.9,175.10000000000000,88.4,8.47,0.97,2.7300000000000000,0.47000000000000000,1.03,0.52,821.5900000000000,2312.31,398.09000000000000,872.4100000000000,440.44000000000000,264.81,45.590000000000000,99.91,50.44,128.31,281.19000000000000,141.96,48.410000000000000,24.44,53.56,fire
4,7,2012,34,58,18,0.0,88.0,13.6,36.8,8.0,14.1,9.9,28.0,8048.0,136.0,232.0,72.0,0.0,352.0,54.4,147.2,32.0,56.4,39.6,14084.0,238.0,406.0,126.0,0.0,616.0,95.2,257.60000000000000,56.0,98.7,69.3,68408.0,116696.0,36216.0,0.0,177056.0,27363.2,74041.60000000000,16096.0,28369.2,19918.8,1972.0,612.0,0.0,2992.0,462.4,1251.2000000000000,272.0,479.4,336.6,1044.0,0.0,5104.0,788.8,2134.4000000000000,464.0,817.8,574.2,0.0,1584.0,244.80000000000000,662.4,144.0,253.80000000000000,178.20000000000000,0.0,0.0,0.0,0.0,0.0,0.0,1196.8,3238.4000000000000,704.0,1240.8,871.2,500.48000000000000,108.8,191.76,134.64000000000000,294.4,518.88,364.32,112.8,79.2,139.59,fire
5,7,2012,34,45,18,0.0,90.5,18.7,46.4,11.3,18.7,15.0,35.0,10060.0,170.0,225.0,90.0,0.0,452.5,93.5,232.0,56.5,93.5,75.0,14084.0,238.0,315.0,126.0,0.0,633.5,130.9,324.8,79.10000000000000,130.9,105.0,68408.0,90540.0,36216.0,0.0,182086.0,37624.4,93356.8,22735.600000000000,37624.4,30180.0,1530.0,612.0,0.0,3077.0,635.8,1577.6,384.20000000000000,635.8,510.0,810.0,0.0,4072.5,841.5,2088.0,508.50000000000000,841.5,675.0,0.0,1629.0,336.60000000000000,835.2000000000000,203.4,336.60000000000000,270.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.35,4199.2,1022.6500000000000,1692.35,1357.5,867.68,211.31,349.69,280.5,524.32,867.68,696.0,211.31,169.5,280.5,fire
6,7,2012,35,42,15,0.3,84.7,15.5,45.1,4.3,16.7,6.3,42.0,12072.0,210.0,252.0,90.0,1.8000000000000000,508.20000000000000,93.0,270.6,25.800000000000000,100.20000000000000,37.8,14084.0,245.0,294.0,105.0,2.1,592.9,108.5,315.7,30.100000000000000,116.90000000000000,44.1,70420.0,84504.0,30180.0,603.6,170416.4,31186.0,90741.2,8651.6,33600.4,12675.6,1470.0,525.0,10.5,2964.5,542.5,1578.5,150.5,584.5,220.5,630.0,12.6,3557.4,651.0,1894.2,180.6,701.4,264.60000000000000,4.5,1270.5,232.5,676.5,64.5,250.5,94.5,25.41,4.6500000000000000,13.53,1.2900000000000000,5.01,1.89,1312.8500000000000,3819.9700000000000,364.21,1414.49,533.61,699.0500000000000,66.65000000000000,258.85000000000000,97.65000000000000,193.93,753.17,284.13,71.81000000000000,27.09,105.21,fire
7,7,2012,38,43,13,0.5,85.0,13.0,35.4,4.1,13.7,5.2,49.0,14084.0,266.0,301.0,91.0,3.5,595.0,91.0,247.80000000000000,28.700000000000000,95.90000000000000,36.4,14084.0,266.0,301.0,91.0,3.5,595.0,91.0,247.80000000000000,28.700000000000000,95.90000000000000,36.4,76456.0,86516.0,26156.0,1006.0,171020.0,26156.0,71224.8,8249.200000000000,27564.400000000000,10462.4,1634.0,494.0,19.0,3230.0,494.0,1345.2,155.80000000000000,520.6,197.6,559.0,21.5,3655.0,559.0,1522.2,176.30000000000000,589.1,223.6,6.5,1105.0,169.0,460.2,53.3,178.1,67.60000000000000,42.5,6.5,17.7,2.05,6.85,2.6,1105.0,3009.0,348.50000000000000,1164.5,442.0,460.2,53.3,178.1,67.60000000000000,145.14,484.98000000000000,184.08,56.170000000000000,21.32,71.24,fire
8,7,2012,35,47,18,6.0,80.8,9.8,9.7,3.1,9.4,3.0,56.0,16096.0,280.0,376.0,144.0,48.0,646.4,78.4,77.6,24.8,75.2,24.0,14084.0,245.0,329.0,126.0,42.0,565.6,68.60000000000000,67.90000000000000,21.7,65.8,21.0,70420.0,94564.0,36216.0,12072.0,162569.6,19717.600000000000,19516.400000000000,6237.2,18912.8,6036.0,1645.0,630.0,210.0,2828.0,343.0,339.5,108.5,329.0,105.0,846.0,282.0,3797.6,460.6,455.9,145.70000000000000,441.8,141.0,108.0,1454.4000000000000,176.4,174.6,55.800000000000000,169.20000000000000,54.0,484.80000000000000,58.800000000000000,58.200000000000000,18.6,56.400000000000000,18.0,791.84,783.7600000000000,250.48,759.52,242.40000000000000,95.06,30.380000000000000,92.12,29.400000000000000,30.07,91.18000000000000,29.100000000000000,29.14,9.3,28.200000000000000,fire
9,7,2012,36,43,15,1.9,82.3,9.4,9.9,3.2,9.0,3.1,63.0,18108.0,324.0,387.0,135.0,17.100000000000000,740.7000000000000,84.60000000000000,89.10000000000000,28.8,81.0,27.900000000000000,14084.0,252.0,301.0,105.0,13.300000000000000,576.1,65.8,69.3,22.400000000000000,63.0,21.7,72432.0,86516.0,30180.0,3822.8000000000000,165587.6,18912.8,19918.8,6438.400000000000,18108.0,6237.2,1548.0,540.0,68.40000000000000,2962.8000000000000,338.40000000000000,356.40000000000000,115.2,324.0,111.60000000000000,645.0,81.7,3538.9,404.2,425.7,137.6,387.0,133.3,28.5,1234.5,141.0,148.5,48.0,135.0,46.5,156.37000000000000,17.86,18.81,6.08,17.100000000000000,5.89,773.62,814.77,263.36,740.7000000000000,255.13,93.06,30.080000000000000,84.60000000000000,29.14,31.680000000000000,89.10000000000000,30.69,28.8,9.920000000000000,27.900000000000000,fire
10,7,2012,34,51,16,3.8,77.5,8.0,9.5,2.0,7.7,1.3,70.0,20120.0,340.0,510.0,160.0,38.0,775.0,80.0,95.0,20.0,77.0,13.0,14084.0,238.0,357.0,112.0,26.600000000000000,542.5,56.0,66.5,14.0,53.9,9.1,68408.0,102612.0,32192.0,7645.600000000000,155930.0,16096.0,19114.0,4024.0,15492.4,2615.6,1734.0,544.0,129.2,2635.0,272.0,323.0,68.0,261.8,44.2,816.0,193.80000000000000,3952.5,408.0,484.5,102.0,392.7,66.3,60.8,1240.0,128.0,152.0,32.0,123.2,20.8,294.5,30.4,36.1,7.6,29.260000000000000,4.9400000000000000,620.0,736.25,155.0,596.75,100.75,76.0,16.0,61.6,10.4,19.0,73.15,12.35,15.4,2.6,10.01,not fire
11,7,2012,34,56,15,2.9,74.8,7.1,9.5,1.6,6.8,0.8,77.0,22132.0,374.0,616.0,165.0,31.9,822.8,78.1,104.5,17.6,74.8,8.8,14084.0,238.0,392.0,105.0,20.3,523.6,49.700000000000000,66.5,11.200000000000000,47.6,5.6000000000000000,68408.0,112672.0,30180.0,5834.8,150497.6,14285.200000000000,19114.0,3219.2000000000000,13681.6,1609.6000000000000,1904.0,510.0,98.6,2543.2,241.40000000000000,323.0,54.400000000000000,231.2,27.200000000000000,840.0,162.4,4188.8,397.60000000000000,532.0,89.60000000000000,380.8,44.800000000000000,43.5,1122.0,106.5,142.5,24.0,102.0,12.0,216.92,20.59,27.55,4.64,19.72,2.32,531.0800000000000,710.6,119.68,508.64,59.84,67.45,11.36,48.280000000000000,5.68,15.200000000000000,64.6,7.6000000000000000,10.88,1.2800000000000000,5.44,not fire
12,7,2012,36,44,13,0.0,90.1,12.6,19.4,8.3,12.5,9.6,84.0,24144.0,432.0,528.0,156.0,0.0,1081.2000000000000,151.2,232.80000000000000,99.60000000000000,150.0,115.20000000000000,14084.0,252.0,308.0,91.0,0.0,630.7000000000000,88.2,135.80000000000000,58.10000000000000,87.5,67.2,72432.0,88528.0,26156.0,0.0,181281.20000000000,25351.2,39032.800000000000,16699.600000000000,25150.0,19315.2,1584.0,468.0,0.0,3243.6,453.60000000000000,698.4,298.8,450.0,345.60000000000000,572.0,0.0,3964.4000000000000,554.4,853.6000000000000,365.20000000000000,550.0,422.4,0.0,1171.3,163.80000000000000,252.2,107.9,162.5,124.8,0.0,0.0,0.0,0.0,0.0,0.0,1135.26,1747.9400000000000,747.83,1126.25,864.9600000000000,244.44000000000000,104.58000000000000,157.5,120.96,161.02,242.50000000000000,186.24000000000000,103.75000000000000,79.68,120.0,fire
13,7,2012,39,45,13,0.6,85.2,11.3,10.4,4.2,10.9,4.7,91.0,26156.0,507.0,585.0,169.0,7.8,1107.6000000000000,146.9,135.20000000000000,54.6,141.70000000000000,61.1,14084.0,273.0,315.0,91.0,4.2,596.4,79.10000000000000,72.8,29.400000000000000,76.3,32.9,78468.0,90540.0,26156.0,1207.2,171422.4,22735.600000000000,20924.8,8450.4,21930.8,9456.4,1755.0,507.0,23.4,3322.8,440.70000000000000,405.6,163.8,425.1,183.3,585.0,27.0,3834.0,508.50000000000000,468.0,189.0,490.5,211.5,7.8,1107.6000000000000,146.9,135.20000000000000,54.6,141.70000000000000,61.1,51.12,6.78,6.24,2.52,6.54,2.82,962.7600000000000,886.08,357.84000000000000,928.6800000000000,400.44000000000000,117.52000000000000,47.46000000000000,123.17000000000000,53.11000000000000,43.68000000000000,113.36000000000000,48.88,45.78,19.740000000000000,51.230000000000000,fire
14,7,2012,37,37,18,0.2,88.9,12.9,14.6,9.0,12.5,10.4,98.0,28168.0,518.0,518.0,252.0,2.8000000000000000,1244.6000000000000,180.6,204.4,126.0,175.0,145.6,14084.0,259.0,259.0,126.0,1.4000000000000000,622.3000000000000,90.3,102.2,63.0,87.5,72.8,74444.0,74444.0,36216.0,402.40000000000000,178866.80000000000,25954.8,29375.2,18108.0,25150.0,20924.8,1369.0,666.0,7.4,3289.3,477.3,540.2000000000000,333.0,462.5,384.8,666.0,7.4,3289.3,477.3,540.2000000000000,333.0,462.5,384.8,3.6,1600.2,232.20000000000000,262.8,162.0,225.0,187.20000000000000,17.78,2.58,2.92,1.8,2.5,2.08,1146.8100000000000,1297.94,800.1,1111.25,924.5600000000000,188.34,116.10000000000000,161.25,134.16,131.4,182.5,151.84,112.5,93.60000000000000,130.0,fire
15,7,2012,34,45,17,0.0,90.5,18.0,24.1,10.9,17.7,14.1,105.0,30180.0,510.0,675.0,255.0,0.0,1357.5,270.0,361.5,163.5,265.5,211.5,14084.0,238.0,315.0,119.0,0.0,633.5,126.0,168.70000000000000,76.3,123.90000000000000,98.7,68408.0,90540.0,34204.0,0.0,182086.0,36216.0,48489.200000000000,21930.8,35612.4,28369.2,1530.0,578.0,0.0,3077.0,612.0,819.4000000000000,370.6,601.8,479.4,765.0,0.0,4072.5,810.0,1084.5,490.5,796.5,634.5,0.0,1538.5,306.0,409.70000000000000,185.3,300.9,239.7,0.0,0.0,0.0,0.0,0.0,0.0,1629.0,2181.05,986.45,1601.85,1276.05,433.8,196.20000000000000,318.60000000000000,253.80000000000000,262.69,426.57,339.81,192.93,153.69,249.57,fire
16,7,2012,31,83,17,0.0,84.5,19.4,33.1,4.7,19.2,7.3,112.0,32192.0,496.0,1328.0,272.0,0.0,1352.0,310.4,529.6,75.2,307.2,116.8,14084.0,217.0,581.0,119.0,0.0,591.5,135.80000000000000,231.70000000000000,32.9,134.4,51.1,62372.0,166996.0,34204.0,0.0,170014.0,39032.800000000000,66597.2,9456.4,38630.4,14687.6,2573.0,527.0,0.0,2619.5,601.4,1026.1000000000000,145.70000000000000,595.2000000000000,226.30000000000000,1411.0,0.0,7013.5,1610.2000000000000,2747.3,390.1,1593.6,605.9,0.0,1436.5,329.80000000000000,562.7,79.9,326.4,124.1,0.0,0.0,0.0,0.0,0.0,0.0,1639.3,2796.9500000000000,397.15000000000000,1622.4000000000000,616.85,642.14,91.18000000000000,372.48000000000000,141.62000000000000,155.57000000000000,635.52,241.63,90.24,34.31,140.16,fire
17,7,2012,32,81,17,0.0,84.6,21.1,42.3,4.7,20.9,7.7,119.0,34204.0,544.0,1377.0,289.0,0.0,1438.2000000000000,358.70000000000000,719.1000000000000,79.9,355.30000000000000,130.9,14084.0,224.0,567.0,119.0,0.0,592.2000000000000,147.70000000000000,296.10000000000000,32.9,146.30000000000000,53.9,64384.0,162972.0,34204.0,0.0,170215.20000000000,42453.200000000000,85107.60000000000,9456.4,42050.800000000000,15492.4,2592.0,544.0,0.0,2707.2,675.2,1353.6,150.4,668.8,246.4,1377.0,0.0,6852.600000000000,1709.1000000000000,3426.3000000000000,380.7,1692.9000000000000,623.7,0.0,1438.2000000000000,358.70000000000000,719.1000000000000,79.9,355.30000000000000,130.9,0.0,0.0,0.0,0.0,0.0,0.0,1785.06,3578.5800000000000,397.62,1768.1400000000000,651.42,892.53,99.17000000000000,440.99,162.47000000000000,198.81,884.0700000000000,325.71,98.23,36.190000000000000,160.93,fire
18,7,2012,33,68,15,0.0,86.1,23.9,51.6,5.2,23.9,9.1,126.0,36216.0,594.0,1224.0,270.0,0.0,1549.8,430.2,928.8000000000000,93.60000000000000,430.2,163.80000000000000,14084.0,231.0,476.0,105.0,0.0,602.7000000000000,167.30000000000000,361.2,36.4,167.30000000000000,63.700000000000000,66396.0,136816.0,30180.0,0.0,173233.20000000000,48086.800000000000,103819.2,10462.4,48086.800000000000,18309.2,2244.0,495.0,0.0,2841.3000000000000,788.7000000000000,1702.8,171.6,788.7000000000000,300.3,1020.0,0.0,5854.800000000000,1625.2000000000000,3508.8,353.6,1625.2000000000000,618.8,0.0,1291.5,358.5,774.0,78.0,358.5,136.5,0.0,0.0,0.0,0.0,0.0,0.0,2057.79,4442.76,447.72000000000000,2057.79,783.5100000000000,1233.24,124.28,571.2100000000000,217.49000000000000,268.32,1233.24,469.56,124.28,47.32,217.49000000000000,fire
19,7,2012,34,58,16,0.0,88.1,27.8,61.1,7.3,27.7,13.0,133.0,38228.0,646.0,1102.0,304.0,0.0,1673.9000000000000,528.2,1160.9,138.7,526.3,247.0,14084.0,238.0,406.0,112.0,0.0,616.7000000000000,194.6,427.7,51.1,193.9,91.0,68408.0,116696.0,32192.0,0.0,177257.20000000000,55933.6,122933.2,14687.6,55732.4,26156.0,1972.0,544.0,0.0,2995.4000000000000,945.2,2077.4,248.2,941.8,442.0,928.0,0.0,5109.800000000000,1612.4,3543.8,423.4,1606.6,754.0,0.0,1409.6,444.8,977.6,116.8,443.2,208.0,0.0,0.0,0.0,0.0,0.0,0.0,2449.18,5382.91,643.13,2440.37,1145.3,1698.5800000000000,202.94,770.06,361.40000000000000,446.03,1692.47,794.3000000000000,202.21000000000000,94.90000000000000,360.10000000000000,fire
20,7,2012,36,50,16,0.0,89.9,32.7,71.0,9.5,32.6,17.3,140.0,40240.0,720.0,1000.0,320.0,0.0,1798.0,654.0,1420.0,190.0,652.0,346.0,14084.0,252.0,350.0,112.0,0.0,629.3000000000000,228.90000000000000,497.0,66.5,228.20000000000000,121.10000000000000,72432.0,100600.0,32192.0,0.0,180878.80000000000,65792.40000000000,142852.0,19114.0,65591.2,34807.6,1800.0,576.0,0.0,3236.4,1177.2,2556.0,342.0,1173.6000000000000,622.8000000000000,800.0,0.0,4495.0,1635.0000000000000,3550.0,475.0,1630.0,865.0,0.0,1438.4,523.2,1136.0,152.0,521.6,276.8,0.0,0.0,0.0,0.0,0.0,0.0,2939.7300000000000,6382.900000000000,854.0500000000000,2930.7400000000000,1555.2700000000000,2321.7000000000000,310.65000000000000,1066.0200000000000,565.71,674.5,2314.6,1228.3,309.7,164.35,563.98,fire
21,7,2012,36,29,18,0.0,93.9,39.6,80.6,18.5,39.5,30.0,147.0,42252.0,756.0,609.0,378.0,0.0,1971.9,831.6,1692.6,388.5,829.5,630.0,14084.0,252.0,203.0,126.0,0.0,657.3000000000000,277.2,564.2000000000000,129.5,276.5,210.0,72432.0,58348.0,36216.0,0.0,188926.80000000000,79675.2,162167.20000000000,37222.0,79474.0,60360.0,1044.0,648.0,0.0,3380.4,1425.6000000000000,2901.6,666.0,1422.0,1080.0,522.0,0.0,2723.1000000000000,1148.4,2337.4000000000000,536.5,1145.5,870.0,0.0,1690.2,712.8000000000000,1450.8,333.0,711.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,3718.4400000000000,7568.34,1737.15,3709.05,2817.0,3191.7600000000000,732.6,1564.2,1188.0,1491.1,3183.7,2418.0,730.75,555.0,1185.0,fire
22,7,2012,32,48,18,0.0,91.5,44.2,90.1,13.2,44.0,25.4,154.0,44264.0,704.0,1056.0,396.0,0.0,2013.0,972.4000000000000,1982.2000000000000,290.4,968.0,558.8,14084.0,224.0,336.0,126.0,0.0,640.5,309.40000000000000,630.7000000000000,92.40000000000000,308.0,177.80000000000000,64384.0,96576.0,36216.0,0.0,184098.0,88930.40000000000,181281.20000000000,26558.400000000000,88528.0,51104.800000000000,1536.0,576.0,0.0,2928.0,1414.4,2883.2,422.4,1408.0,812.8,864.0,0.0,4392.0,2121.6000000000000,4324.800000000000,633.6000000000000,2112.0,1219.2000000000000,0.0,1647.0,795.6,1621.8,237.6,792.0,457.2,0.0,0.0,0.0,0.0,0.0,0.0,4044.3,8244.15,1207.8,4026.0,2324.1,3982.42,583.44,1944.8000000000000,1122.68,1189.32,3964.4000000000000,2288.5400000000000,580.8,335.28,1117.6,fire
23,7,2012,31,71,17,0.0,87.3,46.6,99.0,6.9,46.5,16.3,161.0,46276.0,713.0,1633.0,391.0,0.0,2007.9000000000000,1071.8,2277.0,158.70000000000000,1069.5,374.90000000000000,14084.0,217.0,497.0,119.0,0.0,611.1,326.2,693.0,48.300000000000000,325.5,114.10000000000000,62372.0,142852.0,34204.0,0.0,175647.6,93759.2,199188.0,13882.800000000000,93558.0,32795.6,2201.0,527.0,0.0,2706.3000000000000,1444.6000000000000,3069.0,213.9,1441.5,505.3,1207.0,0.0,6198.3,3308.6,7029.0,489.90000000000000,3301.5,1157.3,0.0,1484.1,792.2,1683.0,117.30000000000000,790.5,277.1,0.0,0.0,0.0,0.0,0.0,0.0,4068.18,8642.700000000000,602.37,4059.45,1422.99,4613.400000000000,321.54,2166.9,759.58,683.1,4603.5,1613.7,320.85,112.47000000000000,757.95,fire
24,7,2012,33,63,17,1.1,72.8,20.9,56.6,1.6,21.7,2.5,168.0,48288.0,792.0,1512.0,408.0,26.400000000000000,1747.2000000000000,501.60000000000000,1358.4,38.400000000000000,520.8,60.0,14084.0,231.0,441.0,119.0,7.700000000000000,509.60000000000000,146.30000000000000,396.2,11.200000000000000,151.9,17.5,66396.0,126756.0,34204.0,2213.2000000000000,146473.6,42050.800000000000,113879.2,3219.2000000000000,43660.4,5030.0,2079.0,561.0,36.300000000000000,2402.4,689.7000000000000,1867.8,52.800000000000000,716.1,82.5,1071.0,69.30000000000000,4586.4,1316.7000000000000,3565.8,100.80000000000000,1367.1,157.5,18.700000000000000,1237.6,355.30000000000000,962.2,27.200000000000000,368.9,42.5,80.08,22.990000000000000,62.260000000000000,1.7600000000000000,23.87,2.75,1521.5200000000000,4120.48,116.48,1579.76,182.0,1182.94,33.44,453.53,52.25,90.56,1228.22,141.5,34.72,4.0,54.25,not fire
25,7,2012,39,64,9,1.2,73.8,11.7,15.9,1.1,11.4,0.7,175.0,50300.0,975.0,1600.0,225.0,30.0,1845.0,292.5,397.5,27.500000000000000,285.0,17.5,14084.0,273.0,448.0,63.0,8.4,516.6,81.90000000000000,111.3,7.700000000000000,79.8,4.9000000000000000,78468.0,128768.0,18108.0,2414.4,148485.6,23540.400000000000,31990.8,2213.2000000000000,22936.8,1408.4000000000000,2496.0,351.0,46.8,2878.2,456.30000000000000,620.1,42.900000000000000,444.6,27.300000000000000,576.0,76.8,4723.2,748.8,1017.6,70.4,729.6,44.8,10.800000000000000,664.2000000000000,105.3,143.1,9.9,102.60000000000000,6.3,88.56000000000000,14.04,19.08,1.32,13.68,0.84,863.4600000000000,1173.42,81.18,841.32,51.66,186.03,12.870000000000000,133.38,8.19,17.490000000000000,181.26000000000000,11.130000000000000,12.540000000000000,0.77,7.9800000000000000,not fire
26,7,2012,35,58,10,0.2,78.3,10.8,19.7,1.6,10.7,1.0,182.0,52312.0,910.0,1508.0,260.0,5.2,2035.8,280.8,512.2000000000000,41.6,278.2,26.0,14084.0,245.0,406.0,70.0,1.4000000000000000,548.1,75.60000000000000,137.9,11.200000000000000,74.90000000000000,7.0,70420.0,116696.0,20120.0,402.40000000000000,157539.6,21729.600000000000,39636.4,3219.2000000000000,21528.400000000000,2012.0,2030.0,350.0,7.0,2740.5,378.0,689.5,56.0,374.5,35.0,580.0,11.600000000000000,4541.4,626.4000000000000,1142.6,92.80000000000000,620.6000000000000,58.0,2.0,783.0,108.0,197.0,16.0,107.0,10.0,15.66,2.16,3.94,0.32000000000000000,2.14,0.2,845.64,1542.51,125.28,837.81,78.3,212.76000000000000,17.28,115.56,10.8,31.52,210.79,19.7,17.12,1.6,10.7,not fire
27,7,2012,29,87,18,0.0,80.0,11.8,28.3,2.8,11.8,3.2,189.0,54324.0,783.0,2349.0,486.0,0.0,2160.0,318.6,764.1,75.6,318.6,86.4,14084.0,203.0,609.0,126.0,0.0,560.0,82.60000000000000,198.1,19.600000000000000,82.60000000000000,22.400000000000000,58348.0,175044.0,36216.0,0.0,160960.0,23741.600000000000,56939.6,5633.600000000000,23741.600000000000,6438.400000000000,2523.0,522.0,0.0,2320.0,342.20000000000000,820.7,81.20000000000000,342.20000000000000,92.80000000000000,1566.0,0.0,6960.0,1026.6000000000000,2462.1,243.6,1026.6000000000000,278.40000000000000,0.0,1440.0,212.4,509.40000000000000,50.4,212.4,57.6,0.0,0.0,0.0,0.0,0.0,0.0,944.0,2264.0,224.0,944.0,256.0,333.94000000000000,33.04,139.24,37.760000000000000,79.24,333.94000000000000,90.56,33.04,8.960000000000000,37.760000000000000,not fire
28,7,2012,33,57,16,0.0,87.5,15.7,37.6,6.7,15.7,9.0,196.0,56336.0,924.0,1596.0,448.0,0.0,2450.0,439.60000000000000,1052.8,187.6,439.60000000000000,252.0,14084.0,231.0,399.0,112.0,0.0,612.5,109.90000000000000,263.2,46.9,109.90000000000000,63.0,66396.0,114684.0,32192.0,0.0,176050.0,31588.400000000000,75651.2,13480.4,31588.400000000000,18108.0,1881.0,528.0,0.0,2887.5,518.1,1240.8,221.1,518.1,297.0,912.0,0.0,4987.5,894.9,2143.2000000000000,381.90000000000000,894.9,513.0,0.0,1400.0,251.2,601.6,107.2,251.2,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.75,3290.0,586.25,1373.75,787.5,590.32,105.19,246.49000000000000,141.30000000000000,251.92000000000000,590.32,338.40000000000000,105.19,60.300000000000000,141.30000000000000,fire
29,7,2012,34,59,16,0.0,88.1,19.5,47.2,7.4,19.5,10.9,203.0,58348.0,986.0,1711.0,464.0,0.0,2554.9000000000000,565.5,1368.8000000000000,214.60000000000000,565.5,316.1,14084.0,238.0,413.0,112.0,0.0,616.7000000000000,136.5,330.40000000000000,51.800000000000000,136.5,76.3,68408.0,118708.0,32192.0,0.0,177257.20000000000,39234.0,94966.40000000000,14888.800000000000,39234.0,21930.8,2006.0,544.0,0.0,2995.4000000000000,663.0,1604.8000000000000,251.60000000000000,663.0,370.6,944.0,0.0,5197.9,1150.5,2784.8,436.6,1150.5,643.1,0.0,1409.6,312.0,755.2,118.4,312.0,174.4,0.0,0.0,0.0,0.0,0.0,0.0,1717.9500000000000,4158.32,651.9400000000000,1717.9500000000000,960.29,920.4000000000000,144.3,380.25,212.55,349.28000000000000,920.4000000000000,514.48,144.3,80.66000000000000,212.55,fire
30,7,2012,36,56,16,0.0,88.9,23.8,57.1,8.2,23.8,13.2,210.0,60360.0,1080.0,1680.0,480.0,0.0,2667.0,714.0,1713.0,246.00000000000000,714.0,396.0,14084.0,252.0,392.0,112.0,0.0,622.3000000000000,166.6,399.7,57.40000000000000,166.6,92.40000000000000,72432.0,112672.0,32192.0,0.0,178866.80000000000,47885.6,114885.2,16498.400000000000,47885.6,26558.400000000000,2016.0,576.0,0.0,3200.4,856.8000000000000,2055.6,295.2,856.8000000000000,475.2,896.0,0.0,4978.400000000000,1332.8,3197.6,459.20000000000000,1332.8,739.2000000000000,0.0,1422.4,380.8,913.6,131.2,380.8,211.2,0.0,0.0,0.0,0.0,0.0,0.0,2115.82,5076.1900000000000,728.98,2115.82,1173.48,1358.98,195.16,566.44,314.16000000000000,468.22000000000000,1358.98,753.72,195.16,108.24000000000000,314.16000000000000,fire
